Geo_FIPS,Geo_SL040_FIPS,Geo_SL050_FIPS,Geo_SL140_FIPS,Geo_GISJOIN,Geo_GISJOIN2,Geo_state,Geo_county,Geo_prefix,Geo_tract,Geo_suffix,Geo_SUMLEV,Geo_SL040_Name,Geo_SL050_Name,Geo_Name,Geo_LongName,Geo_QName,Geo_QName2,Geo_seq,Geo_NHGISST,Geo_NHGISCTY,Geo_areatotal,Geo_shape_area,Geo_shape_len,Geo_year,SE_T009_001,SE_T009_002,SE_T009_003,SE_T009_004,PCT_SE_T009_002,PCT_SE_T009_003,PCT_SE_T009_004,SE_T010_001,SE_T010_002,SE_T010_003,PCT_SE_T010_002,PCT_SE_T010_003,SE_T001_001
"4210104213000",42,101,"04213000","G42010100042M","42010100042M","42","101",,"42","M","140","Pennsylvania","Philadelphia","42M","Census Tract 42M","Census Tract 42M, Philadelphia County, Pennsylvania","Census Tract 42M, Philadelphia County, Pennsylvania","341","420","1010",0.2121929528,549577.224075,3075.338437,"1940",5441,5419,14,8,99.6,0.26,0.15,5441,5419,22,99.6,0.4,5441
"4210104214000",42,101,"04214000","G42010100042N","42010100042N","42","101",,"42","N","140","Pennsylvania","Philadelphia","42N","Census Tract 42N","Census Tract 42N, Philadelphia County, Pennsylvania","Census Tract 42N, Philadelphia County, Pennsylvania","342","420","1010",0.2484059833,643368.542451,3248.060287,"1940",9197,9144,47,6,99.42,0.51,0.07,9197,9144,53,99.42,0.58,9197
"4210104215000",42,101,"04215000","G42010100042O","42010100042O","42","101",,"42","O","140","Pennsylvania","Philadelphia","42O","Census Tract 42O","Census Tract 42O, Philadelphia County, Pennsylvania","Census Tract 42O, Philadelphia County, Pennsylvania","343","420","1010",0.2351330203,608991.726327,3180.314522,"1940",1708,1666,42,0,97.54,2.46,0,1708,1666,42,97.54,2.46,1708
"4210104216000",42,101,"04216000","G42010100042P","42010100042P","42","101",,"42","P","140","Pennsylvania","Philadelphia","42P","Census Tract 42P","Census Tract 42P, Philadelphia County, Pennsylvania","Census Tract 42P, Philadelphia County, Pennsylvania","344","420","1010",0.2681489849,694502.681756,3955.742638,"1940",3835,3833,2,0,99.95,0.05,0,3835,3833,2,99.95,0.05,3835
"4210104217000",42,101,"04217000","G42010100042Q","42010100042Q","42","101",,"42","Q","140","Pennsylvania","Philadelphia","42Q","Census Tract 42Q","Census Tract 42Q, Philadelphia County, Pennsylvania","Census Tract 42Q, Philadelphia County, Pennsylvania","345","420","1010",0.2509693498,650007.631236,3819.676445,"1940",7484,7470,0,14,99.81,0,0.19,7484,7470,14,99.81,0.19,7484
"4210104218000",42,101,"04218000","G42010100042R","42010100042R","42","101",,"42","R","140","Pennsylvania","Philadelphia","42R","Census Tract 42R","Census Tract 42R, Philadelphia County, Pennsylvania","Census Tract 42R, Philadelphia County, Pennsylvania","346","420","1010",0.1770284526,458501.58696,2882.292589,"1940",3614,3611,3,0,99.92,0.08,0,3614,3611,3,99.92,0.08,3614
"4210104219000",42,101,"04219000","G42010100042S","42010100042S","42","101",,"42","S","140","Pennsylvania","Philadelphia","42S","Census Tract 42S","Census Tract 42S, Philadelphia County, Pennsylvania","Census Tract 42S, Philadelphia County, Pennsylvania","347","420","1010",0.2727930302,706530.703894,3426.782418,"1940",3633,3621,12,0,99.67,0.33,0,3633,3621,12,99.67,0.33,3633
"4210104220000",42,101,"04220000","G42010100042T","42010100042T","42","101",,"42","T","140","Pennsylvania","Philadelphia","42T","Census Tract 42T","Census Tract 42T, Philadelphia County, Pennsylvania","Census Tract 42T, Philadelphia County, Pennsylvania","348","420","1010",0.2166678963,561167.274593,3014.353512,"1940",4485,4477,7,1,99.82,0.16,0.02,4485,4477,8,99.82,0.18,4485
"4210104221000",42,101,"04221000","G42010100042U","42010100042U","42","101",,"42","U","140","Pennsylvania","Philadelphia","42U","Census Tract 42U","Census Tract 42U, Philadelphia County, Pennsylvania","Census Tract 42U, Philadelphia County, Pennsylvania","349","420","1010",0.2007989584,520066.914216,3189.419661,"1940",7217,6635,579,3,91.94,8.02,0.04,7217,6635,582,91.94,8.06,7217
"4210104222000",42,101,"04222000","G42010100042V","42010100042V","42","101",,"42","V","140","Pennsylvania","Philadelphia","42V","Census Tract 42V","Census Tract 42V, Philadelphia County, Pennsylvania","Census Tract 42V, Philadelphia County, Pennsylvania","350","420","1010",0.1943573507,503383.226877,2959.988253,"1940",5874,5856,17,1,99.69,0.29,0.02,5874,5856,18,99.69,0.31,5874
"4210104223000",42,101,"04223000","G42010100042W","42010100042W","42","101",,"42","W","140","Pennsylvania","Philadelphia","42W","Census Tract 42W","Census Tract 42W, Philadelphia County, Pennsylvania","Census Tract 42W, Philadelphia County, Pennsylvania","351","420","1010",0.1549134574,401224.012235,2760.502619,"1940",3406,3351,55,0,98.39,1.61,0,3406,3351,55,98.39,1.61,3406
"4210104224000",42,101,"04224000","G42010100042X","42010100042X","42","101",,"42","X","140","Pennsylvania","Philadelphia","42X","Census Tract 42X","Census Tract 42X, Philadelphia County, Pennsylvania","Census Tract 42X, Philadelphia County, Pennsylvania","352","420","1010",0.2166282348,561064.551825,3041.15251,"1940",132,130,2,0,98.48,1.52,0,132,130,2,98.48,1.52,132
"4210104225000",42,101,"04225000","G42010100042Y","42010100042Y","42","101",,"42","Y","140","Pennsylvania","Philadelphia","42Y","Census Tract 42Y","Census Tract 42Y, Philadelphia County, Pennsylvania","Census Tract 42Y, Philadelphia County, Pennsylvania","353","420","1010",0.2200160553,569838.966745,3213.02386,"1940",4463,4459,4,0,99.91,0.09,0,4463,4459,4,99.91,0.09,4463
"4210104226000",42,101,"04226000","G42010100042Z","42010100042Z","42","101",,"42","Z","140","Pennsylvania","Philadelphia","42Z","Census Tract 42Z","Census Tract 42Z, Philadelphia County, Pennsylvania","Census Tract 42Z, Philadelphia County, Pennsylvania","354","420","1010",0.1962511277,508288.086899,3001.053941,"1940",3729,3729,0,0,100,0,0,3729,3729,0,100,0,3729
"4210104227000",42,101,"04227000","G42010100042AA","42010100042AA","42","101",,"42","AA","140","Pennsylvania","Philadelphia","42AA","Census Tract 42AA","Census Tract 42AA, Philadelphia County, Pennsylvania","Census Tract 42AA, Philadelphia County, Pennsylvania","355","420","1010",0.2546323301,659494.706667,3380.095352,"1940",8127,8121,3,3,99.93,0.04,0.04,8127,8121,6,99.93,0.07,8127
"4210104228000",42,101,"04228000","G42010100042BB","42010100042BB","42","101",,"42","BB","140","Pennsylvania","Philadelphia","42BB","Census Tract 42BB","Census Tract 42BB, Philadelphia County, Pennsylvania","Census Tract 42BB, Philadelphia County, Pennsylvania","356","420","1010",0.2335816274,604973.636919,3093.553301,"1940",3825,3818,7,0,99.82,0.18,0,3825,3818,7,99.82,0.18,3825
"4210104229000",42,101,"04229000","G42010100042CC","42010100042CC","42","101",,"42","CC","140","Pennsylvania","Philadelphia","42CC","Census Tract 42CC","Census Tract 42CC, Philadelphia County, Pennsylvania","Census Tract 42CC, Philadelphia County, Pennsylvania","357","420","1010",0.2145865082,555776.504332,8907.543989,"1940",110,110,0,0,100,0,0,110,110,0,100,0,110
"4210104230000",42,101,"04230000","G42010100042DD","42010100042DD","42","101",,"42","DD","140","Pennsylvania","Philadelphia","42DD","Census Tract 42DD","Census Tract 42DD, Philadelphia County, Pennsylvania","Census Tract 42DD, Philadelphia County, Pennsylvania","358","420","1010",0.3110538636,805625.807538,4453.287669,"1940",9312,9306,2,4,99.94,0.02,0.04,9312,9306,6,99.94,0.06,9312
"4210104231000",42,101,"04231000","G42010100042EE","42010100042EE","42","101",,"42","EE","140","Pennsylvania","Philadelphia","42EE","Census Tract 42EE","Census Tract 42EE, Philadelphia County, Pennsylvania","Census Tract 42EE, Philadelphia County, Pennsylvania","359","420","1010",0.2565044798,664343.552202,4447.409706,"1940",6389,6387,1,1,99.97,0.02,0.02,6389,6387,2,99.97,0.03,6389
"4210104232000",42,101,"04232000","G42010100042FF","42010100042FF","42","101",,"42","FF","140","Pennsylvania","Philadelphia","42FF","Census Tract 42FF","Census Tract 42FF, Philadelphia County, Pennsylvania","Census Tract 42FF, Philadelphia County, Pennsylvania","360","420","1010",0.12738674,329930.141644,2769.724702,"1940",2776,2773,2,1,99.89,0.07,0.04,2776,2773,3,99.89,0.11,2776
"4210104233000",42,101,"04233000","G42010100042GG","42010100042GG","42","101",,"42","GG","140","Pennsylvania","Philadelphia","42GG","Census Tract 42GG","Census Tract 42GG, Philadelphia County, Pennsylvania","Census Tract 42GG, Philadelphia County, Pennsylvania","361","420","1010",0.2381414444,616783.508912,3391.931032,"1940",8786,8777,6,3,99.9,0.07,0.03,8786,8777,9,99.9,0.1,8786
"4210104234000",42,101,"04234000","G42010100042HH","42010100042HH","42","101",,"42","HH","140","Pennsylvania","Philadelphia","42HH","Census Tract 42HH","Census Tract 42HH, Philadelphia County, Pennsylvania","Census Tract 42HH, Philadelphia County, Pennsylvania","362","420","1010",0.2762354434,715446.513173,3568.335895,"1940",10064,10015,31,18,99.51,0.31,0.18,10064,10015,49,99.51,0.49,10064
"4210104235000",42,101,"04235000","G42010100042II","42010100042II","42","101",,"42","II","140","Pennsylvania","Philadelphia","42II","Census Tract 42II","Census Tract 42II, Philadelphia County, Pennsylvania","Census Tract 42II, Philadelphia County, Pennsylvania","363","420","1010",0.1964912667,508910.043859,3395.313783,"1940",4943,4932,7,4,99.78,0.14,0.08,4943,4932,11,99.78,0.22,4943
"4210104236000",42,101,"04236000","G42010100042JJ","42010100042JJ","42","101",,"42","JJ","140","Pennsylvania","Philadelphia","42JJ","Census Tract 42JJ","Census Tract 42JJ, Philadelphia County, Pennsylvania","Census Tract 42JJ, Philadelphia County, Pennsylvania","364","420","1010",0.1664387408,431074.359162,2841.802294,"1940",1588,1588,0,0,100,0,0,1588,1588,0,100,0,1588
"4210104237000",42,101,"04237000","G42010100042KK","42010100042KK","42","101",,"42","KK","140","Pennsylvania","Philadelphia","42KK","Census Tract 42KK","Census Tract 42KK, Philadelphia County, Pennsylvania","Census Tract 42KK, Philadelphia County, Pennsylvania","365","420","1010",0.1132340023,293274.719383,2616.123144,"1940",4385,4381,4,0,99.91,0.09,0,4385,4381,4,99.91,0.09,4385
"4210104301000",42,101,"04301000","G42010100043A","42010100043A","42","101",,"43","A","140","Pennsylvania","Philadelphia","43A","Census Tract 43A","Census Tract 43A, Philadelphia County, Pennsylvania","Census Tract 43A, Philadelphia County, Pennsylvania","366","420","1010",0.3315163386,858623.374453,3714.394183,"1940",8240,8238,1,1,99.98,0.01,0.01,8240,8238,2,99.98,0.02,8240
"4210104302000",42,101,"04302000","G42010100043B","42010100043B","42","101",,"43","B","140","Pennsylvania","Philadelphia","43B","Census Tract 43B","Census Tract 43B, Philadelphia County, Pennsylvania","Census Tract 43B, Philadelphia County, Pennsylvania","367","420","1010",0.1591711055,412251.270145,2835.044207,"1940",7146,6797,346,3,95.12,4.84,0.04,7146,6797,349,95.12,4.88,7146
"4210104303000",42,101,"04303000","G42010100043C","42010100043C","42","101",,"43","C","140","Pennsylvania","Philadelphia","43C","Census Tract 43C","Census Tract 43C, Philadelphia County, Pennsylvania","Census Tract 43C, Philadelphia County, Pennsylvania","368","420","1010",0.2001645846,518423.893526,3776.550567,"1940",6407,6013,387,7,93.85,6.04,0.11,6407,6013,394,93.85,6.15,6407
"4210104304000",42,101,"04304000","G42010100043D","42010100043D","42","101",,"43","D","140","Pennsylvania","Philadelphia","43D","Census Tract 43D","Census Tract 43D, Philadelphia County, Pennsylvania","Census Tract 43D, Philadelphia County, Pennsylvania","369","420","1010",0.4564422402,1182179.97365,5004.034147,"1940",17434,17254,171,9,98.97,0.98,0.05,17434,17254,180,98.97,1.03,17434
"4210104305000",42,101,"04305000","G42010100043E","42010100043E","42","101",,"43","E","140","Pennsylvania","Philadelphia","43E","Census Tract 43E","Census Tract 43E, Philadelphia County, Pennsylvania","Census Tract 43E, Philadelphia County, Pennsylvania","370","420","1010",0.2922043441,756805.776085,4225.409759,"1940",11522,11514,1,7,99.93,0.01,0.06,11522,11514,8,99.93,0.07,11522
"4210104401000",42,101,"04401000","G42010100044A","42010100044A","42","101",,"44","A","140","Pennsylvania","Philadelphia","44A","Census Tract 44A","Census Tract 44A, Philadelphia County, Pennsylvania","Census Tract 44A, Philadelphia County, Pennsylvania","371","420","1010",0.581224988,1505365.80665,5505.39902,"1940",13226,11946,1275,5,90.32,9.64,0.04,13226,11946,1280,90.32,9.68,13226
"4210104402000",42,101,"04402000","G42010100044B","42010100044B","42","101",,"44","B","140","Pennsylvania","Philadelphia","44B","Census Tract 44B","Census Tract 44B, Philadelphia County, Pennsylvania","Census Tract 44B, Philadelphia County, Pennsylvania","372","420","1010",0.364128682,943088.955986,4340.445892,"1940",16221,6614,9585,22,40.77,59.09,0.14,16221,6614,9607,40.77,59.23,16221
"4210104403000",42,101,"04403000","G42010100044C","42010100044C","42","101",,"44","C","140","Pennsylvania","Philadelphia","44C","Census Tract 44C","Census Tract 44C, Philadelphia County, Pennsylvania","Census Tract 44C, Philadelphia County, Pennsylvania","373","420","1010",0.2648162503,685870.938801,4056.661909,"1940",14296,10124,4131,41,70.82,28.9,0.29,14296,10124,4172,70.82,29.18,14296
"4210104501000",42,101,"04501000","G42010100045A","42010100045A","42","101",,"45","A","140","Pennsylvania","Philadelphia","45A","Census Tract 45A","Census Tract 45A, Philadelphia County, Pennsylvania","Census Tract 45A, Philadelphia County, Pennsylvania","374","420","1010",0.326306559,845130.107058,4017.316287,"1940",3569,3567,0,2,99.94,0,0.06,3569,3567,2,99.94,0.06,3569
"4210104502000",42,101,"04502000","G42010100045B","42010100045B","42","101",,"45","B","140","Pennsylvania","Philadelphia","45B","Census Tract 45B","Census Tract 45B, Philadelphia County, Pennsylvania","Census Tract 45B, Philadelphia County, Pennsylvania","375","420","1010",0.3258888442,844048.230843,3972.169579,"1940",12,12,0,0,100,0,0,12,12,0,100,0,12
"4210104503000",42,101,"04503000","G42010100045C","42010100045C","42","101",,"45","C","140","Pennsylvania","Philadelphia","45C","Census Tract 45C","Census Tract 45C, Philadelphia County, Pennsylvania","Census Tract 45C, Philadelphia County, Pennsylvania","376","420","1010",0.3660181851,947982.746345,4191.205804,"1940",6885,6884,1,0,99.99,0.01,0,6885,6884,1,99.99,0.01,6885
"4210104504000",42,101,"04504000","G42010100045D","42010100045D","42","101",,"45","D","140","Pennsylvania","Philadelphia","45D","Census Tract 45D","Census Tract 45D, Philadelphia County, Pennsylvania","Census Tract 45D, Philadelphia County, Pennsylvania","377","420","1010",0.3664098194,948997.074692,4222.605871,"1940",362,362,0,0,100,0,0,362,362,0,100,0,362
"4210104505000",42,101,"04505000","G42010100045E","42010100045E","42","101",,"45","E","140","Pennsylvania","Philadelphia","45E","Census Tract 45E","Census Tract 45E, Philadelphia County, Pennsylvania","Census Tract 45E, Philadelphia County, Pennsylvania","378","420","1010",0.2697683879,698696.916382,4215.896465,"1940",1189,1188,1,0,99.92,0.08,0,1189,1188,1,99.92,0.08,1189
"4210104506000",42,101,"04506000","G42010100045F","42010100045F","42","101",,"45","F","140","Pennsylvania","Philadelphia","45F","Census Tract 45F","Census Tract 45F, Philadelphia County, Pennsylvania","Census Tract 45F, Philadelphia County, Pennsylvania","379","420","1010",0.0533581819,138197.056478,1841.439012,"1940",2118,2113,0,5,99.76,0,0.24,2118,2113,5,99.76,0.24,2118
"4210104507000",42,101,"04507000","G42010100045G","42010100045G","42","101",,"45","G","140","Pennsylvania","Philadelphia","45G","Census Tract 45G","Census Tract 45G, Philadelphia County, Pennsylvania","Census Tract 45G, Philadelphia County, Pennsylvania","380","420","1010",0.2183084176,565416.20534,4121.828757,"1940",9037,9033,0,4,99.96,0,0.04,9037,9033,4,99.96,0.04,9037
"4210104508000",42,101,"04508000","G42010100045H","42010100045H","42","101",,"45","H","140","Pennsylvania","Philadelphia","45H","Census Tract 45H","Census Tract 45H, Philadelphia County, Pennsylvania","Census Tract 45H, Philadelphia County, Pennsylvania","381","420","1010",0.3307483757,856634.359602,3838.233803,"1940",3151,3096,55,0,98.25,1.75,0,3151,3096,55,98.25,1.75,3151
"4210104509000",42,101,"04509000","G42010100045I","42010100045I","42","101",,"45","I","140","Pennsylvania","Philadelphia","45I","Census Tract 45I","Census Tract 45I, Philadelphia County, Pennsylvania","Census Tract 45I, Philadelphia County, Pennsylvania","382","420","1010",0.2552327472,661049.779879,3530.115605,"1940",7994,7978,16,0,99.8,0.2,0,7994,7978,16,99.8,0.2,7994
"4210104510000",42,101,"04510000","G42010100045J","42010100045J","42","101",,"45","J","140","Pennsylvania","Philadelphia","45J","Census Tract 45J","Census Tract 45J, Philadelphia County, Pennsylvania","Census Tract 45J, Philadelphia County, Pennsylvania","383","420","1010",0.4890347511,1266594.18929,5386.85902,"1940",1219,1184,35,0,97.13,2.87,0,1219,1184,35,97.13,2.87,1219
"4210104511000",42,101,"04511000","G42010100045K","42010100045K","42","101",,"45","K","140","Pennsylvania","Philadelphia","45K","Census Tract 45K","Census Tract 45K, Philadelphia County, Pennsylvania","Census Tract 45K, Philadelphia County, Pennsylvania","384","420","1010",0.4793816269,1241592.71262,5560.481568,"1940",21,21,0,0,100,0,0,21,21,0,100,0,21
"4210104601000",42,101,"04601000","G42010100046A","42010100046A","42","101",,"46","A","140","Pennsylvania","Philadelphia","46A","Census Tract 46A","Census Tract 46A, Philadelphia County, Pennsylvania","Census Tract 46A, Philadelphia County, Pennsylvania","385","420","1010",0.2414893283,625454.48844,3217.042065,"1940",8982,8789,186,7,97.85,2.07,0.08,8982,8789,193,97.85,2.15,8982
"4210104602000",42,101,"04602000","G42010100046B","42010100046B","42","101",,"46","B","140","Pennsylvania","Philadelphia","46B","Census Tract 46B","Census Tract 46B, Philadelphia County, Pennsylvania","Census Tract 46B, Philadelphia County, Pennsylvania","386","420","1010",0.2401945744,622101.091217,3197.538377,"1940",10548,9900,638,10,93.86,6.05,0.09,10548,9900,648,93.86,6.14,10548
"4210104603000",42,101,"04603000","G42010100046C","42010100046C","42","101",,"46","C","140","Pennsylvania","Philadelphia","46C","Census Tract 46C","Census Tract 46C, Philadelphia County, Pennsylvania","Census Tract 46C, Philadelphia County, Pennsylvania","387","420","1010",0.1918208044,496813.60207,2834.249802,"1940",8259,7665,585,9,92.81,7.08,0.11,8259,7665,594,92.81,7.19,8259
"4210104604000",42,101,"04604000","G42010100046D","42010100046D","42","101",,"46","D","140","Pennsylvania","Philadelphia","46D","Census Tract 46D","Census Tract 46D, Philadelphia County, Pennsylvania","Census Tract 46D, Philadelphia County, Pennsylvania","388","420","1010",0.3097275113,802190.570727,3887.073434,"1940",15169,15147,13,9,99.85,0.09,0.06,15169,15147,22,99.85,0.15,15169
"4210104605000",42,101,"04605000","G42010100046E","42010100046E","42","101",,"46","E","140","Pennsylvania","Philadelphia","46E","Census Tract 46E","Census Tract 46E, Philadelphia County, Pennsylvania","Census Tract 46E, Philadelphia County, Pennsylvania","389","420","1010",0.257789715,667672.296144,3427.869463,"1940",11151,11094,49,8,99.49,0.44,0.07,11151,11094,57,99.49,0.51,11151
"4210104606000",42,101,"04606000","G42010100046F","42010100046F","42","101",,"46","F","140","Pennsylvania","Philadelphia","46F","Census Tract 46F","Census Tract 46F, Philadelphia County, Pennsylvania","Census Tract 46F, Philadelphia County, Pennsylvania","390","420","1010",0.2373353952,614695.850896,3253.719441,"1940",13191,13180,7,4,99.92,0.05,0.03,13191,13180,11,99.92,0.08,13191
"4210104607000",42,101,"04607000","G42010100046G","42010100046G","42","101",,"46","G","140","Pennsylvania","Philadelphia","46G","Census Tract 46G","Census Tract 46G, Philadelphia County, Pennsylvania","Census Tract 46G, Philadelphia County, Pennsylvania","391","420","1010",0.1649309152,427169.108864,2608.403372,"1940",6655,6639,3,13,99.76,0.05,0.2,6655,6639,16,99.76,0.24,6655
"4210104608000",42,101,"04608000","G42010100046H","42010100046H","42","101",,"46","H","140","Pennsylvania","Philadelphia","46H","Census Tract 46H","Census Tract 46H, Philadelphia County, Pennsylvania","Census Tract 46H, Philadelphia County, Pennsylvania","392","420","1010",0.1460413165,378245.272832,2627.917392,"1940",5874,5810,64,0,98.91,1.09,0,5874,5810,64,98.91,1.09,5874
"4210104609000",42,101,"04609000","G42010100046I","42010100046I","42","101",,"46","I","140","Pennsylvania","Philadelphia","46I","Census Tract 46I","Census Tract 46I, Philadelphia County, Pennsylvania","Census Tract 46I, Philadelphia County, Pennsylvania","393","420","1010",0.168312712,435927.922476,2803.513861,"1940",5893,5781,108,4,98.1,1.83,0.07,5893,5781,112,98.1,1.9,5893
"4210104610000",42,101,"04610000","G42010100046J","42010100046J","42","101",,"46","J","140","Pennsylvania","Philadelphia","46J","Census Tract 46J","Census Tract 46J, Philadelphia County, Pennsylvania","Census Tract 46J, Philadelphia County, Pennsylvania","394","420","1010",0.1185302696,306991.988487,4963.850351,"1940",0,0,0,0,,,,0,0,0,,,0
"4210104701000",42,101,"04701000","G42010100047A","42010100047A","42","101",,"47","A","140","Pennsylvania","Philadelphia","47A","Census Tract 47A","Census Tract 47A, Philadelphia County, Pennsylvania","Census Tract 47A, Philadelphia County, Pennsylvania","395","420","1010",0.2448033166,634037.678694,3642.58179,"1940",13686,8447,5220,19,61.72,38.14,0.14,13686,8447,5239,61.72,38.28,13686
"4210104702000",42,101,"04702000","G42010100047B","42010100047B","42","101",,"47","B","140","Pennsylvania","Philadelphia","47B","Census Tract 47B","Census Tract 47B, Philadelphia County, Pennsylvania","Census Tract 47B, Philadelphia County, Pennsylvania","396","420","1010",0.0736190414,190672.441714,1811.08739,"1940",5108,505,4598,5,9.89,90.02,0.1,5108,505,4603,9.89,90.11,5108
"4210104703000",42,101,"04703000","G42010100047C","42010100047C","42","101",,"47","C","140","Pennsylvania","Philadelphia","47C","Census Tract 47C","Census Tract 47C, Philadelphia County, Pennsylvania","Census Tract 47C, Philadelphia County, Pennsylvania","397","420","1010",0.209922801,543697.557969,3321.61919,"1940",10678,3426,7249,3,32.08,67.89,0.03,10678,3426,7252,32.08,67.92,10678
"4210104704000",42,101,"04704000","G42010100047D","42010100047D","42","101",,"47","D","140","Pennsylvania","Philadelphia","47D","Census Tract 47D","Census Tract 47D, Philadelphia County, Pennsylvania","Census Tract 47D, Philadelphia County, Pennsylvania","398","420","1010",0.0536590249,138976.236254,1484.478399,"1940",2486,1327,1155,4,53.38,46.46,0.16,2486,1327,1159,53.38,46.62,2486
"4210104801000",42,101,"04801000","G42010100048A","42010100048A","42","101",,"48","A","140","Pennsylvania","Philadelphia","48A","Census Tract 48A","Census Tract 48A, Philadelphia County, Pennsylvania","Census Tract 48A, Philadelphia County, Pennsylvania","399","420","1010",0.2422600801,627450.726346,4555.501478,"1940",18950,18874,67,9,99.6,0.35,0.05,18950,18874,76,99.6,0.4,18950
"4210104802000",42,101,"04802000","G42010100048B","42010100048B","42","101",,"48","B","140","Pennsylvania","Philadelphia","48B","Census Tract 48B","Census Tract 48B, Philadelphia County, Pennsylvania","Census Tract 48B, Philadelphia County, Pennsylvania","400","420","1010",1.3118329262,3397631.67759,8091.336007,"1940",2881,2881,0,0,100,0,0,2881,2881,0,100,0,2881
"4210104803000",42,101,"04803000","G42010100048C","42010100048C","42","101",,"48","C","140","Pennsylvania","Philadelphia","48C","Census Tract 48C","Census Tract 48C, Philadelphia County, Pennsylvania","Census Tract 48C, Philadelphia County, Pennsylvania","401","420","1010",0.3530117513,914296.237502,4514.457943,"1940",4958,4950,7,1,99.84,0.14,0.02,4958,4950,8,99.84,0.16,4958
"4210104804000",42,101,"04804000","G42010100048D","42010100048D","42","101",,"48","D","140","Pennsylvania","Philadelphia","48D","Census Tract 48D","Census Tract 48D, Philadelphia County, Pennsylvania","Census Tract 48D, Philadelphia County, Pennsylvania","402","420","1010",0.7810125122,2022813.11818,6540.166055,"1940",656,656,0,0,100,0,0,656,656,0,100,0,656
"4210104805000",42,101,"04805000","G42010100048E","42010100048E","42","101",,"48","E","140","Pennsylvania","Philadelphia","48E","Census Tract 48E","Census Tract 48E, Philadelphia County, Pennsylvania","Census Tract 48E, Philadelphia County, Pennsylvania","403","420","1010",0.6278619445,1626154.96935,7258.986859,"1940",133,133,0,0,100,0,0,133,133,0,100,0,133
"4210104806000",42,101,"04806000","G42010100048F","42010100048F","42","101",,"48","F","140","Pennsylvania","Philadelphia","48F","Census Tract 48F","Census Tract 48F, Philadelphia County, Pennsylvania","Census Tract 48F, Philadelphia County, Pennsylvania","404","420","1010",0.7333383342,1899337.5643,5831.493756,"1940",10,10,0,0,100,0,0,10,10,0,100,0,10
